competicao;ano;nome
copa_do_brasil;2017;Caldense
copa_do_brasil;2017;Campinense
copa_do_brasil;2017;Ceilândia
copa_do_brasil;2017;Chapecoense
copa_do_brasil;2017;Comercial-MS
copa_do_brasil;2017;Corinthians
copa_do_brasil;2017;Coritiba
copa_do_brasil;2017;CRB
copa_do_brasil;2017;Criciúma
copa_do_brasil;2017;Cruzeiro
copa_do_brasil;2017;Cruzeiro 60 São Francisco-PA
copa_do_brasil;2017;CSA
copa_do_brasil;2017;Cuiabá
copa_do_brasil;2017;Desportiva Ferroviária
copa_do_brasil;2017;Fast Clube
copa_do_brasil;2017;Ferroviária
copa_do_brasil;2017;Figueirense
copa_do_brasil;2017;Flamengo
copa_do_brasil;2017;Fluminense
copa_do_brasil;2017;Fortaleza
copa_do_brasil;2017;Friburguense
copa_do_brasil;2017;Globo
copa_do_brasil;2017;Grêmio
copa_do_brasil;2017;Guarani de Juazeiro
copa_do_brasil;2017;Gurupi
copa_do_brasil;2017;Internacional
copa_do_brasil;2017;Itabaiana
copa_do_brasil;2017;Joinville
copa_do_brasil;2017;Juventude
copa_do_brasil;2017;Londrina
copa_do_brasil;2017;Luverdense
copa_do_brasil;2017;Luziânia
copa_do_brasil;2017;Melhor jogador
copa_do_brasil;2017;Moto Club
copa_do_brasil;2017;Murici
copa_do_brasil;2017;Náutico
copa_do_brasil;2017;Oeste
copa_do_brasil;2017;Palmeiras
copa_do_brasil;2017;Paysandu
copa_do_brasil;2017;Ponte Preta
copa_do_brasil;2017;Portuguesa
copa_do_brasil;2017;Pos
copa_do_brasil;2017;Premiações
copa_do_brasil;2017;Princesa do Solimões
copa_do_brasil;2017;PSTC
copa_do_brasil;2017;Público
copa_do_brasil;2017;Remo
copa_do_brasil;2017;Rio Branco-AC
copa_do_brasil;2017;River-PI
copa_do_brasil;2017;Rondoniense
copa_do_brasil;2017;Salgueiro
copa_do_brasil;2017;Sampaio Corrêa
copa_do_brasil;2017;Santa Cruz
copa_do_brasil;2017;Santo André
copa_do_brasil;2017;Santos
copa_do_brasil;2017;Santos-AP
copa_do_brasil;2017;Sete de Dourados
copa_do_brasil;2017;Sinop
copa_do_brasil;2017;Sport
copa_do_brasil;2017;São Bento
copa_do_brasil;2017;São Francisco-PA
copa_do_brasil;2017;São José-RS
copa_do_brasil;2017;São Raimundo-PA
copa_do_brasil;2017;São Raimundo-RR
copa_do_brasil;2017;Uniclinic
copa_do_brasil;2017;URT
copa_do_brasil;2017;Vasco da Gama
copa_do_brasil;2017;Vila Nova
copa_do_brasil;2017;Vitória
copa_do_brasil;2017;Vitória da Conquista
copa_do_brasil;2017;Volta Redonda
copa_do_brasil;2017;Ypiranga de Erechim
copa_do_brasil;2018;ABC
copa_do_brasil;2018;Aimoré
copa_do_brasil;2018;Altos
copa_do_brasil;2018;América de Natal
copa_do_brasil;2018;América Mineiro
copa_do_brasil;2018;Aparecidense
copa_do_brasil;2018;ASA
copa_do_brasil;2018;Atlético Acreano
copa_do_brasil;2018;Atlético Goianiense
copa_do_brasil;2018;Atlético Itapemirim
copa_do_brasil;2018;Atlético Mineiro
copa_do_brasil;2018;Atlético Paranaense
copa_do_brasil;2018;Avaí
copa_do_brasil;2018;Boa Esporte
copa_do_brasil;2018;Boavista-RJ
copa_do_brasil;2018;Botafogo
copa_do_brasil;2018;Botafogo-PB
copa_do_brasil;2018;Bragantino
copa_do_brasil;2018;Brasiliense
copa_do_brasil;2018;Brusque
copa_do_brasil;2018;Caldense
copa_do_brasil;2018;Caxias
copa_do_brasil;2018;Ceilândia
copa_do_brasil;2018;Chapecoense
copa_do_brasil;2018;Cianorte
copa_do_brasil;2018;Confiança
copa_do_brasil;2018;Cordino
copa_do_brasil;2018;Corinthians
copa_do_brasil;2018;Coritiba
copa_do_brasil;2018;Corumbaense
copa_do_brasil;2018;CRB
copa_do_brasil;2018;Criciúma
copa_do_brasil;2018;Cruzeiro
copa_do_brasil;2018;CSA
copa_do_brasil;2018;Cuiabá
copa_do_brasil;2018;Dom Bosco
copa_do_brasil;2018;Ferroviário
copa_do_brasil;2018;Figueirense
copa_do_brasil;2018;Flamengo
copa_do_brasil;2018;Floresta
copa_do_brasil;2018;Fluminense
copa_do_brasil;2018;Fluminense 50 Salgueiro
copa_do_brasil;2018;Fluminense de Feira
copa_do_brasil;2018;Globo
copa_do_brasil;2018;Grêmio
copa_do_brasil;2018;Independente-PA
copa_do_brasil;2018;Inter de Limeira
copa_do_brasil;2018;Internacional
copa_do_brasil;2018;Interporto
copa_do_brasil;2018;Itabaiana
copa_do_brasil;2018;Ituano
copa_do_brasil;2018;Joinville
copa_do_brasil;2018;Juventude
copa_do_brasil;2018;Londrina
copa_do_brasil;2018;Luverdense
copa_do_brasil;2018;Madureira
copa_do_brasil;2018;Manaus
copa_do_brasil;2018;Nacional-AM
copa_do_brasil;2018;Nova Iguaçu
copa_do_brasil;2018;Novo
copa_do_brasil;2018;Novo Hamburgo
copa_do_brasil;2018;Náutico
copa_do_brasil;2018;Oeste
copa_do_brasil;2018;Palmeiras
copa_do_brasil;2018;Parnahyba
copa_do_brasil;2018;Paysandu
copa_do_brasil;2018;Ponte Preta
copa_do_brasil;2018;Pos
copa_do_brasil;2018;Real Ariquemes
copa_do_brasil;2018;Remo
copa_do_brasil;2018;Rio Branco-AC
copa_do_brasil;2018;Salgueiro
copa_do_brasil;2018;Sampaio Corrêa
copa_do_brasil;2018;Santa Cruz
copa_do_brasil;2018;Santos
copa_do_brasil;2018;Santos-AP
copa_do_brasil;2018;Sinop
copa_do_brasil;2018;Sport
copa_do_brasil;2018;São Caetano
copa_do_brasil;2018;São Raimundo-RR
copa_do_brasil;2018;Treze
copa_do_brasil;2018;Tubarão
copa_do_brasil;2018;Uberlândia
copa_do_brasil;2018;URT
copa_do_brasil;2018;Vasco da Gama
copa_do_brasil;2018;Vila Nova
copa_do_brasil;2018;Vitória
copa_do_brasil;2018;Vitória da Conquista
copa_do_brasil;2019;ABC
copa_do_brasil;2019;Altos
copa_do_brasil;2019;Altos 17 Santos
copa_do_brasil;2019;Americano
copa_do_brasil;2019;América de Natal
copa_do_brasil;2019;América Mineiro
copa_do_brasil;2019;Aparecidense
copa_do_brasil;2019;ASA
copa_do_brasil;2019;Athletico Paranaense
copa_do_brasil;2019;Atlético Cearense
copa_do_brasil;2019;Atlético Goianiense
copa_do_brasil;2019;Atlético Mineiro
copa_do_brasil;2019;Avaí
copa_do_brasil;2019;Avenida
copa_do_brasil;2019;Boa Esporte
copa_do_brasil;2019;Boavista-RJ
copa_do_brasil;2019;Botafogo
copa_do_brasil;2019;Botafogo-PB
copa_do_brasil;2019;Bragantino-PA
copa_do_brasil;2019;Brasil de Pelotas
copa_do_brasil;2019;Brasiliense
copa_do_brasil;2019;Brusque
copa_do_brasil;2019;Campinense
copa_do_brasil;2019;Central
copa_do_brasil;2019;Chapecoense
copa_do_brasil;2019;Corinthians
copa_do_brasil;2019;Coritiba
copa_do_brasil;2019;Corumbaense
copa_do_brasil;2019;CRB
copa_do_brasil;2019;Criciúma
copa_do_brasil;2019;Cruzeiro
copa_do_brasil;2019;CSA
copa_do_brasil;2019;Cuiabá
copa_do_brasil;2019;Fast Clube
copa_do_brasil;2019;Ferroviário
copa_do_brasil;2019;Figueirense
copa_do_brasil;2019;Flamengo
copa_do_brasil;2019;Fluminense
copa_do_brasil;2019;Fortaleza
copa_do_brasil;2019;Foz do Iguaçu
copa_do_brasil;2019;Galvez
copa_do_brasil;2019;Grêmio
copa_do_brasil;2019;Guarani
copa_do_brasil;2019;Imperatriz
copa_do_brasil;2019;Internacional
copa_do_brasil;2019;Itabaiana
copa_do_brasil;2019;Joinville
copa_do_brasil;2019;Juazeirense
copa_do_brasil;2019;Juventude
copa_do_brasil;2019;Londrina
copa_do_brasil;2019;Luverdense
copa_do_brasil;2019;Manaus
copa_do_brasil;2019;Mixto
copa_do_brasil;2019;Moto Club
copa_do_brasil;2019;Náutico
copa_do_brasil;2019;Oeste
copa_do_brasil;2019;Operário-MS
copa_do_brasil;2019;Palmas
copa_do_brasil;2019;Palmeiras
copa_do_brasil;2019;Paysandu
copa_do_brasil;2019;Ponte Preta
copa_do_brasil;2019;Pos
copa_do_brasil;2019;Real Ariquemes
copa_do_brasil;2019;Remo
copa_do_brasil;2019;Rio Branco-AC
copa_do_brasil;2019;River-PI
copa_do_brasil;2019;Sampaio Corrêa
copa_do_brasil;2019;Santa Cruz
copa_do_brasil;2019;Santa Cruz de Natal
copa_do_brasil;2019;Santos
copa_do_brasil;2019;Serra
copa_do_brasil;2019;Sinop
copa_do_brasil;2019;Sobradinho
copa_do_brasil;2019;Sport
copa_do_brasil;2019;São José-RS
copa_do_brasil;2019;São Raimundo-PA
copa_do_brasil;2019;São Raimundo-RR
copa_do_brasil;2019;Tombense
copa_do_brasil;2019;Tubarão
copa_do_brasil;2019;Tupi
copa_do_brasil;2019;URT
copa_do_brasil;2019;Vasco da Gama
copa_do_brasil;2019;Vila Nova
copa_do_brasil;2019;Vitória
copa_do_brasil;2019;Votuporanguense
copa_do_brasil;2019;Ypiranga de Erechim
copa_do_brasil;2019;Ypiranga-AP
copa_do_brasil;2020;ABC
copa_do_brasil;2020;Afogados
copa_do_brasil;2020;Altos
copa_do_brasil;2020;América de Natal
copa_do_brasil;2020;América Mineiro
copa_do_brasil;2020;Aquidauanense
copa_do_brasil;2020;Athletico Paranaense
copa_do_brasil;2020;Atlético Acreano
copa_do_brasil;2020;Atlético de Alagoinhas
copa_do_brasil;2020;Atlético Goianiense
copa_do_brasil;2020;Atlético Mineiro
copa_do_brasil;2020;Avaí
copa_do_brasil;2020;Bahia de Feira
copa_do_brasil;2020;Bangu
copa_do_brasil;2020;Barbalha
copa_do_brasil;2020;Boa Esporte
copa_do_brasil;2020;Boavista-RJ
copa_do_brasil;2020;Botafogo
copa_do_brasil;2020;Botafogo-PB
copa_do_brasil;2020;Bragantino-PA
copa_do_brasil;2020;Brasil de Pelotas
copa_do_brasil;2020;Brasiliense
copa_do_brasil;2020;Brusque
copa_do_brasil;2020;Brusque 51 Remo
copa_do_brasil;2020;Campinense
copa_do_brasil;2020;Caucaia
copa_do_brasil;2020;Caxias
copa_do_brasil;2020;Ceará 51 Brusque
copa_do_brasil;2020;Chapecoense
copa_do_brasil;2020;Corinthians
copa_do_brasil;2020;Coritiba
copa_do_brasil;2020;Coruripe
copa_do_brasil;2020;CRB
copa_do_brasil;2020;Criciúma
copa_do_brasil;2020;Cruzeiro
copa_do_brasil;2020;CSA
copa_do_brasil;2020;Cuiabá
copa_do_brasil;2020;Fast Clube
copa_do_brasil;2020;Ferroviária
copa_do_brasil;2020;Ferroviária 62 Águia Negra
copa_do_brasil;2020;Figueirense
copa_do_brasil;2020;Flamengo
copa_do_brasil;2020;Fluminense
copa_do_brasil;2020;Fortaleza
copa_do_brasil;2020;Freipaulistano
copa_do_brasil;2020;Galvez
copa_do_brasil;2020;Gama
copa_do_brasil;2020;Grêmio
copa_do_brasil;2020;Imperatriz
copa_do_brasil;2020;Independente-PA
copa_do_brasil;2020;Internacional
copa_do_brasil;2020;Juventude
copa_do_brasil;2020;Lagarto
copa_do_brasil;2020;Londrina
copa_do_brasil;2020;Luverdense
copa_do_brasil;2020;Manaus
copa_do_brasil;2020;Moto Club
copa_do_brasil;2020;Novo Hamburgo
copa_do_brasil;2020;Novorizontino
copa_do_brasil;2020;Náutico
copa_do_brasil;2020;Oeste
copa_do_brasil;2020;Operário VG
copa_do_brasil;2020;Operário-PR
copa_do_brasil;2020;Palmas
copa_do_brasil;2020;Palmeiras
copa_do_brasil;2020;Paysandu
copa_do_brasil;2020;Ponte Preta
copa_do_brasil;2020;Pos
copa_do_brasil;2020;Red Bull Bragantino
copa_do_brasil;2020;Remo
copa_do_brasil;2020;River-PI
copa_do_brasil;2020;Sampaio Corrêa
copa_do_brasil;2020;Santa Cruz
copa_do_brasil;2020;Santo André
copa_do_brasil;2020;Santos
copa_do_brasil;2020;Santos-AP
copa_do_brasil;2020;Sport
copa_do_brasil;2020;São José-RS
copa_do_brasil;2020;São Luiz
copa_do_brasil;2020;São Raimundo-RR
copa_do_brasil;2020;Toledo
copa_do_brasil;2020;União Rondonópolis
copa_do_brasil;2020;Vasco da Gama
copa_do_brasil;2020;Vila Nova
copa_do_brasil;2020;Vilhenense
copa_do_brasil;2020;Vitória
copa_do_brasil;2020;Vitória-ES
copa_do_brasil;2020;Volta Redonda
copa_do_brasil;2020;XV de Piracicaba
copa_do_brasil;2020;Águia Negra
copa_do_brasil;2021;ABC
copa_do_brasil;2021;América de Natal
copa_do_brasil;2021;América Mineiro
copa_do_brasil;2021;Athletico Paranaense
copa_do_brasil;2021;Atlético Acreano
copa_do_brasil;2021;Atlético de Alagoinhas
copa_do_brasil;2021;Atlético Goianiense
copa_do_brasil;2021;Atlético Mineiro
copa_do_brasil;2021;Avaí
copa_do_brasil;2021;Boavista-RJ
copa_do_brasil;2021;Botafogo
copa_do_brasil;2021;Brasiliense
copa_do_brasil;2021;Brusque
copa_do_brasil;2021;Caldense
copa_do_brasil;2021;Campinense
copa_do_brasil;2021;Castanhal
copa_do_brasil;2021;Caxias
copa_do_brasil;2021;Chapecoense
copa_do_brasil;2021;Cianorte
copa_do_brasil;2021;Confiança
copa_do_brasil;2021;Corinthians
copa_do_brasil;2021;Coritiba
copa_do_brasil;2021;CRB
copa_do_brasil;2021;Criciúma
copa_do_brasil;2021;Cruzeiro
copa_do_brasil;2021;CSA
copa_do_brasil;2021;Cuiabá
copa_do_brasil;2021;Esportivo
copa_do_brasil;2021;FC Cascavel
copa_do_brasil;2021;Ferroviário
copa_do_brasil;2021;Figueirense
copa_do_brasil;2021;Flamengo
copa_do_brasil;2021;Fluminense
copa_do_brasil;2021;Fortaleza
copa_do_brasil;2021;Galvez
copa_do_brasil;2021;Gama
copa_do_brasil;2021;Goianésia
copa_do_brasil;2021;Grêmio
copa_do_brasil;2021;Guarany de Sobral
copa_do_brasil;2021;Internacional
copa_do_brasil;2021;Jaraguá
copa_do_brasil;2021;Joinville
copa_do_brasil;2021;Juazeirense
copa_do_brasil;2021;Juventude
copa_do_brasil;2021;Juventude Samas
copa_do_brasil;2021;Luverdense
copa_do_brasil;2021;Madureira
copa_do_brasil;2021;Manaus
copa_do_brasil;2021;Marília
copa_do_brasil;2021;Mirassol
copa_do_brasil;2021;Moto Club
copa_do_brasil;2021;Murici
copa_do_brasil;2021;Nova Mutum
copa_do_brasil;2021;Operário-PR
copa_do_brasil;2021;Palmas
copa_do_brasil;2021;Palmeiras
copa_do_brasil;2021;Paysandu
copa_do_brasil;2021;Penarol
copa_do_brasil;2021;Picos
copa_do_brasil;2021;Ponte Preta
copa_do_brasil;2021;Porto Velho
copa_do_brasil;2021;Pos
copa_do_brasil;2021;Real Brasília
copa_do_brasil;2021;Red Bull Bragantino
copa_do_brasil;2021;Remo
copa_do_brasil;2021;Retrô
copa_do_brasil;2021;Rio Branco VN
copa_do_brasil;2021;Rio Branco-ES
copa_do_brasil;2021;Salgueiro
copa_do_brasil;2021;Sampaio Corrêa
copa_do_brasil;2021;Santa Cruz
copa_do_brasil;2021;Santa Cruz-RS
copa_do_brasil;2021;Santos
copa_do_brasil;2021;Sport
copa_do_brasil;2021;São Raimundo-RR
copa_do_brasil;2021;Tombense
copa_do_brasil;2021;Treze
copa_do_brasil;2021;Uberlândia
copa_do_brasil;2021;União Rondonópolis
copa_do_brasil;2021;Vasco da Gama
copa_do_brasil;2021;Vila Nova
copa_do_brasil;2021;Vitória
copa_do_brasil;2021;Volta Redonda
copa_do_brasil;2021;Ypiranga de Erechim
copa_do_brasil;2021;Ypiranga-AP
copa_do_brasil;2021;Águia Negra
copa_do_brasil;2022;ABC
copa_do_brasil;2022;Altos
copa_do_brasil;2022;América Mineiro
copa_do_brasil;2022;ASA
copa_do_brasil;2022;Athletico Paranaense
copa_do_brasil;2022;Atlético de Alagoinhas
copa_do_brasil;2022;Atlético Goianiense
copa_do_brasil;2022;Atlético Mineiro
copa_do_brasil;2022;Avaí
copa_do_brasil;2022;Azuriz
copa_do_brasil;2022;Bahia de Feira
copa_do_brasil;2022;Botafogo
copa_do_brasil;2022;Botafogo-SP
copa_do_brasil;2022;Brasil de Pelotas
copa_do_brasil;2022;Brasiliense
copa_do_brasil;2022;Campinense
copa_do_brasil;2022;Castanhal
copa_do_brasil;2022;Ceilândia
copa_do_brasil;2022;Chapecoense
copa_do_brasil;2022;Corinthians
copa_do_brasil;2022;Coritiba
copa_do_brasil;2022;Costa Rica
copa_do_brasil;2022;CRB
copa_do_brasil;2022;Criciúma
copa_do_brasil;2022;Cruzeiro
copa_do_brasil;2022;CSA
copa_do_brasil;2022;Cuiabá
copa_do_brasil;2022;FC Cascavel
copa_do_brasil;2022;Ferroviária
copa_do_brasil;2022;Ferroviário
copa_do_brasil;2022;Figueirense
copa_do_brasil;2022;Flamengo
copa_do_brasil;2022;Fluminense
copa_do_brasil;2022;Fluminense-PI
copa_do_brasil;2022;Fortaleza
copa_do_brasil;2022;Globo
copa_do_brasil;2022;Glória
copa_do_brasil;2022;Grêmio
copa_do_brasil;2022;Grêmio Anápolis
copa_do_brasil;2022;Guarani
copa_do_brasil;2022;Humaitá
copa_do_brasil;2022;Icasa
copa_do_brasil;2022;Internacional
copa_do_brasil;2022;Juazeirense
copa_do_brasil;2022;Juventude
copa_do_brasil;2022;Lagarto
copa_do_brasil;2022;Londrina
copa_do_brasil;2022;Manaus
copa_do_brasil;2022;Maricá
copa_do_brasil;2022;Melhor jogador
copa_do_brasil;2022;Mirassol
copa_do_brasil;2022;Moto Club
copa_do_brasil;2022;Nova Iguaçu
copa_do_brasil;2022;Nova Venécia
copa_do_brasil;2022;Novorizontino
copa_do_brasil;2022;Náutico
copa_do_brasil;2022;Oeste
copa_do_brasil;2022;Operário VG
copa_do_brasil;2022;Operário-PR
copa_do_brasil;2022;Palmeiras
copa_do_brasil;2022;Paysandu
copa_do_brasil;2022;Ponte Preta
copa_do_brasil;2022;Porto Velho
copa_do_brasil;2022;Portuguesa-RJ
copa_do_brasil;2022;Pos
copa_do_brasil;2022;Pouso Alegre
copa_do_brasil;2022;Premiações
copa_do_brasil;2022;Real Noroeste
copa_do_brasil;2022;Red Bull Bragantino
copa_do_brasil;2022;Remo
copa_do_brasil;2022;Rio Branco-AC
copa_do_brasil;2022;Salgueiro
copa_do_brasil;2022;Sampaio Corrêa
copa_do_brasil;2022;Santos
copa_do_brasil;2022;Sergipe 05 Cruzeiro
copa_do_brasil;2022;Sousa
copa_do_brasil;2022;Sport
copa_do_brasil;2022;São Raimundo-AM
copa_do_brasil;2022;São Raimundo-RR
copa_do_brasil;2022;Tocantinópolis
copa_do_brasil;2022;Tombense
copa_do_brasil;2022;Trem
copa_do_brasil;2022;Tuna Luso
copa_do_brasil;2022;Tuntum
copa_do_brasil;2022;União Rondonópolis
copa_do_brasil;2022;URT
copa_do_brasil;2022;Vasco da Gama
copa_do_brasil;2022;Vencedor da seletiva para a Copa do Brasil
copa_do_brasil;2022;Vila Nova
copa_do_brasil;2022;Vitória
copa_do_brasil;2022;Volta Redonda
copa_do_brasil;2023;ABC
copa_do_brasil;2023;América de Natal
copa_do_brasil;2023;América Mineiro
copa_do_brasil;2023;ASA
copa_do_brasil;2023;Athletic
copa_do_brasil;2023;Athletico Paranaense
copa_do_brasil;2023;Atlético de Alagoinhas
copa_do_brasil;2023;Atlético Goianiense
copa_do_brasil;2023;Atlético Mineiro
copa_do_brasil;2023;Avaí
copa_do_brasil;2023;Bahia de Feira
copa_do_brasil;2023;Botafogo
copa_do_brasil;2023;Botafogo 71 Brasiliense
copa_do_brasil;2023;Botafogo-PB
copa_do_brasil;2023;Botafogo-SP
copa_do_brasil;2023;Brasil de Pelotas
copa_do_brasil;2023;Brasiliense
copa_do_brasil;2023;Brusque
copa_do_brasil;2023;Caldense
copa_do_brasil;2023;Camboriú
copa_do_brasil;2023;Campinense
copa_do_brasil;2023;Caucaia
copa_do_brasil;2023;Ceilândia
copa_do_brasil;2023;Chapecoense
copa_do_brasil;2023;Cordino
copa_do_brasil;2023;Corinthians
copa_do_brasil;2023;Coritiba
copa_do_brasil;2023;CRB
copa_do_brasil;2023;Criciúma
copa_do_brasil;2023;Cruzeiro
copa_do_brasil;2023;CSA
copa_do_brasil;2023;Cuiabá
copa_do_brasil;2023;Democrata GV
copa_do_brasil;2023;Falcon
copa_do_brasil;2023;Ferroviário
copa_do_brasil;2023;Flamengo
copa_do_brasil;2023;Flamengo 82 Maringá
copa_do_brasil;2023;Fluminense
copa_do_brasil;2023;Fluminense-PI
copa_do_brasil;2023;Fortaleza
copa_do_brasil;2023;Grêmio
copa_do_brasil;2023;Humaitá
copa_do_brasil;2023;Iguatu
copa_do_brasil;2023;Internacional
copa_do_brasil;2023;Ituano
copa_do_brasil;2023;Jacuipense
copa_do_brasil;2023;Juventude
copa_do_brasil;2023;Londrina
copa_do_brasil;2023;Manaus
copa_do_brasil;2023;Marcílio Dias
copa_do_brasil;2023;Maringá
copa_do_brasil;2023;Marília
copa_do_brasil;2023;Nova Iguaçu
copa_do_brasil;2023;Nova Mutum
copa_do_brasil;2023;Náutico
copa_do_brasil;2023;Operário-MS
copa_do_brasil;2023;Operário-PR
copa_do_brasil;2023;Palmeiras
copa_do_brasil;2023;Parnahyba
copa_do_brasil;2023;Paysandu
copa_do_brasil;2023;Ponte Preta
copa_do_brasil;2023;Pos
copa_do_brasil;2023;Princesa do Solimões
copa_do_brasil;2023;Real Ariquemes
copa_do_brasil;2023;Real Noroeste
copa_do_brasil;2023;Red Bull Bragantino
copa_do_brasil;2023;Remo
copa_do_brasil;2023;Resende
copa_do_brasil;2023;Retrô
copa_do_brasil;2023;Sampaio Corrêa
copa_do_brasil;2023;Santa Cruz
copa_do_brasil;2023;Santos
copa_do_brasil;2023;Sport
copa_do_brasil;2023;São Bernardo
copa_do_brasil;2023;São Francisco-AC
copa_do_brasil;2023;São Luiz
copa_do_brasil;2023;São Raimundo-RR
copa_do_brasil;2023;Tocantinópolis
copa_do_brasil;2023;Tombense
copa_do_brasil;2023;Trem
copa_do_brasil;2023;Tuna Luso
copa_do_brasil;2023;Tuntum
copa_do_brasil;2023;União Rondonópolis
copa_do_brasil;2023;Vasco da Gama
copa_do_brasil;2023;Vencedor da seletiva para a Copa do Brasil
copa_do_brasil;2023;Vila Nova
copa_do_brasil;2023;Vitória
copa_do_brasil;2023;Vitória-ES
copa_do_brasil;2023;Volta Redonda
copa_do_brasil;2023;Ypiranga de Erechim
copa_do_brasil;2023;Águia de Marabá
copa_do_brasil;2024;ABC
copa_do_brasil;2024;América de Natal
copa_do_brasil;2024;América Mineiro
copa_do_brasil;2024;Anápolis
copa_do_brasil;2024;Aparecidense
copa_do_brasil;2024;ASA
copa_do_brasil;2024;Athletic
copa_do_brasil;2024;Athletico Paranaense
copa_do_brasil;2024;Atlético Goianiense
copa_do_brasil;2024;Atlético Mineiro
copa_do_brasil;2024;Audax Rio
copa_do_brasil;2024;Botafogo
copa_do_brasil;2024;Botafogo-SP
copa_do_brasil;2024;Brasiliense
copa_do_brasil;2024;Brusque
copa_do_brasil;2024;Capital-TO
copa_do_brasil;2024;Caxias
copa_do_brasil;2024;Cianorte
copa_do_brasil;2024;Confiança
copa_do_brasil;2024;Corinthians
copa_do_brasil;2024;Coritiba
copa_do_brasil;2024;Costa Rica
copa_do_brasil;2024;CRB
copa_do_brasil;2024;Criciúma
copa_do_brasil;2024;Cruzeiro
copa_do_brasil;2024;Cuiabá
copa_do_brasil;2024;FC Cascavel
copa_do_brasil;2024;Ferroviário
copa_do_brasil;2024;Flamengo
copa_do_brasil;2024;Fluminense
copa_do_brasil;2024;Fluminense-PI
copa_do_brasil;2024;Fortaleza
copa_do_brasil;2024;GAS
copa_do_brasil;2024;Grêmio
copa_do_brasil;2024;Humaitá
copa_do_brasil;2024;Iguatu
copa_do_brasil;2024;Independente-AP
copa_do_brasil;2024;Internacional
copa_do_brasil;2024;Itabaiana
copa_do_brasil;2024;Itabuna
copa_do_brasil;2024;Itabuna 08 Nova Iguaçu
copa_do_brasil;2024;Ituano
copa_do_brasil;2024;Jacuipense
copa_do_brasil;2024;Ji-Paraná
copa_do_brasil;2024;Juventude
copa_do_brasil;2024;Manauara
copa_do_brasil;2024;Marcílio Dias
copa_do_brasil;2024;Maringá
copa_do_brasil;2024;Moto Club
copa_do_brasil;2024;Murici
copa_do_brasil;2024;Nova Iguaçu
copa_do_brasil;2024;Nova Venécia
copa_do_brasil;2024;Olaria
copa_do_brasil;2024;Operário VG
copa_do_brasil;2024;Operário-MS
copa_do_brasil;2024;Operário-PR
copa_do_brasil;2024;Palmeiras
copa_do_brasil;2024;Paysandu
copa_do_brasil;2024;Petrolina
copa_do_brasil;2024;Porto Velho
copa_do_brasil;2024;Portuguesa Santista
copa_do_brasil;2024;Portuguesa-RJ
copa_do_brasil;2024;Real Brasília
copa_do_brasil;2024;Real Noroeste
copa_do_brasil;2024;Red Bull Bragantino
copa_do_brasil;2024;Remo
copa_do_brasil;2024;Retrô
copa_do_brasil;2024;Rio Branco-AC
copa_do_brasil;2024;River-PI
copa_do_brasil;2024;Sampaio Corrêa
copa_do_brasil;2024;Sousa
copa_do_brasil;2024;Sport
copa_do_brasil;2024;São Bernardo
copa_do_brasil;2024;São Luiz
copa_do_brasil;2024;São Raimundo-RR
copa_do_brasil;2024;Tocantinópolis
copa_do_brasil;2024;Tombense
copa_do_brasil;2024;Trem
copa_do_brasil;2024;Treze
copa_do_brasil;2024;União Rondonópolis
copa_do_brasil;2024;Vasco da Gama
copa_do_brasil;2024;Vencedor da seletiva para a Copa do Brasil
copa_do_brasil;2024;Villa Nova
copa_do_brasil;2024;Vitória
copa_do_brasil;2024;Volta Redonda
copa_do_brasil;2024;Ypiranga de Erechim
copa_do_brasil;2024;Água Santa
copa_do_brasil;2024;Águia de Marabá
copa_do_brasil;2025;ABC
copa_do_brasil;2025;Altos
copa_do_brasil;2025;América de Natal
copa_do_brasil;2025;América Mineiro
copa_do_brasil;2025;Aparecidense
copa_do_brasil;2025;ASA
copa_do_brasil;2025;Athletic
copa_do_brasil;2025;Athletico Paranaense
copa_do_brasil;2025;Atlético Goianiense
copa_do_brasil;2025;Atlético Mineiro
copa_do_brasil;2025;Barcelona de Ilhéus
copa_do_brasil;2025;Barcelona-RO
copa_do_brasil;2025;Boavista-RJ
copa_do_brasil;2025;Botafogo
copa_do_brasil;2025;Botafogo-PB
copa_do_brasil;2025;Brusque
copa_do_brasil;2025;Capital-DF
copa_do_brasil;2025;Caxias
copa_do_brasil;2025;Ceilândia
copa_do_brasil;2025;Concórdia
copa_do_brasil;2025;Confiança
copa_do_brasil;2025;Corinthians
copa_do_brasil;2025;Coritiba
copa_do_brasil;2025;CRB
copa_do_brasil;2025;Criciúma
copa_do_brasil;2025;Cruzeiro
copa_do_brasil;2025;CSA
copa_do_brasil;2025;CSE
copa_do_brasil;2025;Cuiabá
copa_do_brasil;2025;Dourados
copa_do_brasil;2025;FC Cascavel
copa_do_brasil;2025;Ferroviário
copa_do_brasil;2025;Flamengo
copa_do_brasil;2025;Fluminense
copa_do_brasil;2025;Fortaleza
copa_do_brasil;2025;GAS
copa_do_brasil;2025;Gazin Porto Velho
copa_do_brasil;2025;Grêmio
copa_do_brasil;2025;Guarany de Bagé
copa_do_brasil;2025;Humaitá
copa_do_brasil;2025;Independência
copa_do_brasil;2025;Inter de Limeira
copa_do_brasil;2025;Internacional
copa_do_brasil;2025;Jequié
copa_do_brasil;2025;Juventude
copa_do_brasil;2025;Manaus
copa_do_brasil;2025;Maracanã-CE
copa_do_brasil;2025;Maringá
